time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2020-10-16T00:31:29.010Z,38.0497,-118.7592,6.5,1.6,ml,16,101.11,0.292,0.1,nn,nn00778896,2020-10-16T00:47:57.972Z,"33 km ENE of Lee Vining, California",earthquake,,11.7,,,automatic,nn,nn
2020-10-16T00:27:18.181Z,60.1306,-141.0547,3.6,1.8,ml,,,,0.77,ak,ak020dbm0gxg,2020-10-16T00:35:15.706Z,"98 km NW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-10-16T00:21:30.220Z,35.8996667,-117.7273333,5.65,0.39,ml,15,63,0.07885,0.07,ci,ci39664768,2020-10-16T00:31:02.896Z,"17km ESE of Little Lake, CA",earthquake,0.14,0.5,0.186,7,reviewed,ci,ci
2020-10-16T00:20:05.507Z,60.3101,-143.4997,0,2,ml,,,,0.99,ak,ak020dblyxzs,2020-10-16T00:28:54.897Z,"127 km ESE of Cordova, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-10-16T00:19:36.300Z,38.1375,-118.0112,7.6,1.3,ml,11,145.96,0.037,0.01,nn,nn00778893,2020-10-16T00:22:57.552Z,"29 km SSE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-10-16T00:16:31.260Z,35.4146667,-117.7566667,6.3,1.26,ml,25,83,0.08885,0.14,ci,ci39664760,2020-10-16T00:28:00.226Z,"12km WNW of Johannesburg, CA",earthquake,0.22,0.55,0.194,21,reviewed,ci,ci
2020-10-16T00:08:23.404Z,8.1153,-37.947,10,5,mb,,43,14,0.67,us,us6000c8mg,2020-10-16T00:38:07.040Z,"central Mid-Atlantic Ridge",earthquake,9.3,1.8,0.024,545,reviewed,us,us
2020-10-15T23:36:23.370Z,38.1743,-117.969,7,1.1,ml,16,108.7,0.032,0.13,nn,nn00778883,2020-10-15T23:40:23.103Z,"26 km SSE of Mina, Nevada",earthquake,,1.1,,,automatic,nn,nn
2020-10-15T23:24:37.120Z,33.914,-117.558,15.74,0.97,ml,21,82,0.05017,0.1,ci,ci39664712,2020-10-16T00:01:10.121Z,"2km SSW of Norco, CA",earthquake,0.23,0.34,0.196,12,reviewed,ci,ci
2020-10-15T23:06:34.633Z,63.3641,-149.818,104.2,2,ml,,,,0.44,ak,ak020dac1mlo,2020-10-15T23:13:10.229Z,"43 km W of Cantwell, Alaska",earthquake,,0.6,,,automatic,ak,ak
2020-10-15T23:05:47.500Z,34.0913333,-117.2171667,5.44,1.2,ml,34,83,0.02991,0.13,ci,ci39664704,2020-10-15T23:57:41.370Z,"4km S of Highland, CA",earthquake,0.15,0.3,0.178,26,reviewed,ci,ci
2020-10-15T23:03:05.017Z,60.4405,-143.5018,0,1.2,ml,,,,1.07,ak,ak020dac0x4f,2020-10-15T23:13:10.095Z,"115 km SSW of McCarthy, Alaska",earthquake,,1,,,automatic,ak,ak
2020-10-15T22:56:55.610Z,36.4733333,-81.0856667,2.34,-0.67,md,4,133,0.008929,0.05,se,se60312367,2020-10-16T14:20:04.400Z,"4 km SE of Sparta, North Carolina",earthquake,0.35,0.81,0.063,4,reviewed,se,se
2020-10-15T22:50:21.660Z,38.9613333,-111.4463333,-2.24,1.22,ml,10,73,0.07713,0.08,uu,uu60414617,2020-10-16T15:10:54.530Z,"17 km WNW of Emery, Utah",earthquake,0.48,0.68,0.106,3,reviewed,uu,uu
2020-10-15T22:49:29.677Z,60.3314,-143.6104,0,2.5,ml,,,,0.89,ak,ak020dabpef0,2020-10-15T23:03:08.710Z,"120 km ESE of Cordova, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-15T22:49:27.830Z,33.6705,-116.7353333,13.57,0.28,ml,12,106,0.04423,0.08,ci,ci39664696,2020-10-16T17:11:45.048Z,"8km S of Idyllwild, CA",earthquake,0.27,0.32,0.135,6,reviewed,ci,ci
2020-10-15T22:48:18.060Z,51.7635,-177.0725,15.07,0.77,ml,6,274,,0.07,av,av91009743,2020-10-16T20:44:21.290Z,"32 km WSW of Adak, Alaska",earthquake,2.11,1.46,0.567682378436962,6,reviewed,av,av
2020-10-15T22:46:43.680Z,58.197,-155.2625,2.5,-0.66,ml,6,94,,0.14,av,av91009738,2020-10-16T20:41:56.770Z,"84 km NW of Karluk, Alaska",earthquake,0.37,1.1,0.260518124138546,6,reviewed,av,av
2020-10-15T22:45:27.140Z,32.9195,-116.337,5.98,1.23,ml,37,70,0.04499,0.15,ci,ci39664688,2020-10-15T23:44:34.930Z,"21km ENE of Pine Valley, CA",earthquake,0.17,0.38,0.113,20,reviewed,ci,ci
2020-10-15T22:41:37.374Z,-20.8091,-177.7326,475.85,4.2,mb,,134,5.013,0.66,us,us6000c8m7,2020-10-15T23:04:30.040Z,"264 km W of Haveluloto, Tonga",earthquake,15.5,10.1,0.1,28,reviewed,us,us
2020-10-15T22:37:59.946Z,63.257,-150.6086,18.3,1,ml,,,,0.36,ak,ak020dabmw51,2020-10-15T23:03:08.575Z,"64 km ESE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-15T22:29:08.051Z,44.2843,-115.1013,10,2.7,ml,,66,0.296,1.18,us,us6000c8m9,2020-10-16T06:31:50.313Z,"14 km WNW of Stanley, Idaho",earthquake,1.6,2,0.055,44,reviewed,us,us
2020-10-15T22:20:17.960Z,33.1703333,-116.0078333,7.14,1.49,ml,59,37,0.111,0.18,ci,ci39664648,2020-10-15T23:38:28.530Z,"12km ENE of Ocotillo Wells, CA",earthquake,0.14,0.58,0.138,22,reviewed,ci,ci
2020-10-15T22:14:48.539Z,36.45866667,-98.76233333,8.93,0.96,ml,20,169,0.02519505587,0.05,ok,ok2020uhwx,2020-10-16T21:52:28.588Z,"17 km SE of Waynoka, Oklahoma",earthquake,,0.2,0.35,4,reviewed,ok,ok
2020-10-15T22:06:27.755Z,-3.4216,100.0797,10,4.5,mb,,166,3.017,0.97,us,us6000c8m0,2020-10-15T22:34:22.040Z,"209 km SW of Sungai Penuh, Indonesia",earthquake,9.9,1.9,0.15,13,reviewed,us,us
2020-10-15T22:04:14.060Z,17.9393,-66.9291,12,2.17,md,13,215,0.0614,0.2,pr,pr2020289012,2020-10-15T23:29:04.784Z,"4 km SSW of Guánica, Puerto Rico",earthquake,0.89,0.59,0.27,7,reviewed,pr,pr
2020-10-15T21:59:28.240Z,38.833168,-122.8075027,2.13,0.9,md,24,46,0.009963,0.02,nc,nc73471251,2020-10-15T22:25:04.594Z,"7km W of Cobb, CA",earthquake,0.19,0.49,0.13,5,automatic,nc,nc
2020-10-15T21:50:04.730Z,38.8028336,-122.8261642,3.16,0.56,md,7,137,0.006469,0.01,nc,nc73471246,2020-10-15T21:51:43.189Z,"7km WNW of The Geysers, CA",earthquake,0.84,3.47,,1,automatic,nc,nc
2020-10-15T21:40:56.668Z,15.3022,-89.0464,10,4.1,mwr,,74,0.948,1.16,us,us6000c8lx,2020-10-15T22:07:41.040Z,"7 km NE of Los Amates, Guatemala",earthquake,2.5,2,0.093,11,reviewed,us,us
2020-10-15T21:39:12.628Z,69.3652,-144.2128,37.9,2.6,ml,,,,0.97,ak,ak020dab1sbc,2020-10-15T21:45:49.864Z,"88 km SSW of Kaktovik, Alaska",earthquake,,8.6,,,automatic,ak,ak
2020-10-15T21:37:59.380Z,34.3005,-96.3945,0,1.63,ml,22,231,0.3860242489,0.27,ok,ok2020uhvs,2020-10-15T22:07:17.773Z,"8 km SSE of Wapanucka, Oklahoma",quarry blast,,0.7,0.13,4,reviewed,ok,ok
2020-10-15T21:36:13.400Z,54.081,-165.6315,15.57,-0.25,ml,6,337,,0.12,av,av91009723,2020-10-16T20:34:30.310Z,"11 km ESE of Akutan, Alaska",earthquake,1.5,1.38,0.228656465760693,6,reviewed,av,av
2020-10-15T21:33:58.590Z,38.8178329,-122.7963333,3.3,0.33,md,10,140,0.009883,0.01,nc,nc73471241,2020-10-15T21:54:05.383Z,"6km NW of The Geysers, CA",earthquake,0.75,1.88,,1,automatic,nc,nc
2020-10-15T21:30:36.110Z,37.4906667,-118.8548333,7.08,0.52,md,7,236,0.1013,0.02,nc,nc73471236,2020-10-16T02:14:10.567Z,"17km WSW of Toms Place, CA",earthquake,0.64,2.81,0.122,6,reviewed,nc,nc
2020-10-15T21:26:00.850Z,36.0228333,-117.775,1.89,0.48,ml,8,106,0.008244,0.05,ci,ci39664576,2020-10-16T00:03:57.157Z,"15km NE of Little Lake, CA",earthquake,0.16,0.19,0.161,3,reviewed,ci,ci
2020-10-15T21:17:49.340Z,58.1945,-155.2625,3.1,-0.02,ml,9,88,,0.18,av,av91009728,2020-10-16T20:37:15.900Z,"84 km NW of Karluk, Alaska",earthquake,0.36,0.94,0.29624514304601,9,reviewed,av,av
2020-10-15T21:16:30.460Z,33.6775,-116.7165,15.13,0.39,ml,13,92,0.03364,0.08,ci,ci37303012,2020-10-16T00:16:39.612Z,"7km S of Idyllwild, CA",earthquake,0.29,0.4,0.118,3,reviewed,ci,ci
2020-10-15T21:16:08.880Z,33.6815,-116.7203333,15.76,0.94,ml,24,55,0.03003,0.11,ci,ci39664560,2020-10-16T00:10:17.788Z,"6km S of Idyllwild, CA",earthquake,0.2,0.33,0.078,12,reviewed,ci,ci
2020-10-15T21:15:29.410Z,17.848,-66.8451,5,2.67,md,21,226,0.1316,0.2,pr,pr2020289011,2020-10-15T21:52:17.727Z,"15 km SSE of Maria Antonia, Puerto Rico",earthquake,0.54,0.33,0.22,19,reviewed,pr,pr
2020-10-15T21:13:21.980Z,33.0533333,-115.5893333,8.46,2.19,ml,45,38,0.01627,0.24,ci,ci39664552,2020-10-15T23:25:15.650Z,"4km ENE of Westmorland, CA",earthquake,0.25,0.57,0.196,26,reviewed,ci,ci
2020-10-15T21:08:01.651Z,62.4145,-151.3722,75.1,1.4,ml,,,,0.76,ak,ak020daav49x,2020-10-15T21:14:55.466Z,"32 km WSW of Petersville, Alaska",earthquake,,0.9,,,automatic,ak,ak
2020-10-15T20:53:56.220Z,35.6908333,-117.4006667,9.56,0.45,ml,16,132,0.08081,0.15,ci,ci39664544,2020-10-15T21:31:37.197Z,"8km SSW of Trona, CA",earthquake,0.44,1.39,0.135,6,reviewed,ci,ci
2020-10-15T20:47:33.500Z,60.9407,-147.4446,28.1,1.4,ml,,,,0.73,ak,ak020daai412,2020-10-15T20:53:31.736Z,"42 km W of Tatitlek, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-10-15T20:39:17.880Z,35.7986667,-117.6203333,7.23,0.63,ml,14,96,0.02519,0.06,ci,ci39664536,2020-10-15T21:37:57.094Z,"20km W of Searles Valley, CA",earthquake,0.17,0.35,0.085,8,reviewed,ci,ci
2020-10-15T20:38:36.310Z,40.7293333,-112.0553333,9.2,1.76,ml,35,31,0.01497,0.11,uu,uu60414592,2020-10-16T13:24:12.792Z,"Utah",earthquake,0.19,0.31,0.129,10,reviewed,uu,uu
2020-10-15T20:36:41.532Z,59.3553,-153.5466,102.4,1.6,ml,,,,0.33,ak,ak020daafrt1,2020-10-15T20:41:39.764Z,"57 km SSE of Pedro Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-10-15T20:26:12.947Z,62.0548,-148.4211,29.9,1.4,ml,,,,0.73,ak,ak020daadkfi,2020-10-15T20:29:48.165Z,"28 km N of Chickaloon, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-10-15T20:19:07.120Z,39.7023333,-110.727,-2.15,1.86,ml,12,106,0.03038,0.07,uu,uu60414587,2020-10-15T21:51:44.620Z,"Utah",earthquake,0.29,0.3,0.096,6,reviewed,uu,uu
2020-10-15T20:13:48.745Z,63.0484,-151.3233,7.5,1.3,ml,,,,0.45,ak,ak020daaauuz,2020-10-15T20:18:06.682Z,"58 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-15T20:04:05.760Z,33.1646667,-116.0911667,11.25,0.92,ml,30,64,0.06499,0.21,ci,ci39664488,2020-10-15T20:18:42.696Z,"4km ENE of Ocotillo Wells, CA",earthquake,0.28,0.5,0.142,11,reviewed,ci,ci
2020-10-15T20:02:04.860Z,36.1515,-98.29316667,7.8,1.8,ml,32,93,0.1376729839,0.14,ok,ok2020uhsn,2020-10-16T21:41:12.319Z,"4 km NNE of Okeene, Oklahoma",earthquake,,0.4,0.5,4,reviewed,ok,ok
2020-10-15T19:50:37.890Z,19.1906661987305,-155.471328735352,29.9400005340576,2.22,ml,47,93,,0.100000001,hv,hv72181991,2020-10-15T20:02:05.590Z,"1 km SSE of Pāhala, Hawaii",earthquake,0.47,0.810000002,0.3,9,automatic,hv,hv
2020-10-15T19:49:29.710Z,17.9421,-66.9815,9,2.99,md,22,212,0.0684,0.16,pr,pr2020289009,2020-10-15T20:10:23.740Z,"7 km ESE of La Parguera, Puerto Rico",earthquake,0.43,0.44,0.26,17,reviewed,pr,pr
2020-10-15T19:42:32.668Z,60.1911,-137.2109,0,2.7,ml,,,,1.09,ak,ak020da9vlpl,2020-10-15T20:16:26.360Z,"64 km SSE of Haines Junction, Canada",earthquake,,0.3,,,automatic,ak,ak
2020-10-15T19:40:16.560Z,37.5805,-118.978,0.57,0.93,md,17,218,0.03932,0.04,nc,nc73471206,2020-10-15T21:01:06.065Z,"6km S of Mammoth Lakes, CA",earthquake,0.46,1.03,0.328,15,reviewed,nc,nc
2020-10-15T19:31:34.830Z,37.247,-118.0991667,8.03,2.26,md,27,179,0.1476,0.08,nc,nc73471196,2020-10-16T02:26:06.107Z,"17km SW of Deep Springs, CA",earthquake,0.59,0.8,0.157,23,reviewed,nc,nc
2020-10-15T19:30:45.100Z,33.1403333,-117.1521667,-0.2,0.92,ml,24,97,0.03067,0.25,ci,ci39664424,2020-10-15T20:05:02.618Z,"1km ESE of San Marcos, CA",quarry blast,0.49,31.61,0.047,11,reviewed,ci,ci
2020-10-15T19:26:29.610Z,38.148,-117.8958,8.3,1.4,ml,16,94.1,0.025,0.13,nn,nn00778863,2020-10-15T19:31:24.703Z,"32 km SE of Mina, Nevada",earthquake,,2,,,automatic,nn,nn
2020-10-15T19:20:18.280Z,39.7111667,-110.7136667,-2.04,2.54,ml,23,50,0.02932,0.18,uu,uu60414572,2020-10-15T21:45:01.790Z,"8 km ENE of Kenilworth, Utah",earthquake,0.27,0.45,0.165,17,reviewed,uu,uu
2020-10-15T19:13:03.270Z,46.0095,-122.422166666667,10.94,1.01,ml,14,163,0.1467,0.16,uw,uw61683127,2020-10-15T23:12:12.590Z,"Washington",earthquake,0.46,2.28,0.111309986322923,6,reviewed,uw,uw
2020-10-15T19:11:06.000Z,18.0035,-67.0326,7,2.19,md,13,99,0.036,0.2,pr,pr2020289010,2020-10-15T20:34:09.110Z,"3 km NNE of La Parguera, Puerto Rico",earthquake,0.57,0.28,0.24,10,reviewed,pr,pr
2020-10-15T19:10:59.579Z,36.52383333,-98.99033333,7.9,0.86,ml,14,145,0.04859046489,0.05,ok,ok2020uhqw,2020-10-15T19:17:46.049Z,"9 km NNE of Quinlan, Oklahoma",earthquake,,0.2,0.12,5,reviewed,ok,ok
2020-10-15T19:10:49.400Z,32.8715,-116.0225,8.77,1.67,ml,60,28,0.0474,0.23,ci,ci39664384,2020-10-15T20:00:58.510Z,"15km N of Ocotillo, CA",earthquake,0.19,0.5,0.182,25,reviewed,ci,ci
2020-10-15T19:03:30.712Z,64.7002,-148.9555,11.5,2,ml,,,,1.46,ak,ak020da9n8rn,2020-10-15T19:37:21.484Z,"13 km NE of Four Mile Road, Alaska",earthquake,,0.2,,,automatic,ak,ak
2020-10-15T19:01:44.960Z,38.1935,-117.6808,6,1.5,ml,16,143.72,0.026,0.14,nn,nn00778858,2020-10-15T19:13:21.779Z,"41 km WNW of Tonopah, Nevada",earthquake,,1.6,,,automatic,nn,nn
2020-10-15T19:00:01.370Z,35.3213333,-117.83,8.5,1.14,ml,26,75,0.05532,0.17,ci,ci39664368,2020-10-15T19:46:09.498Z,"19km WSW of Johannesburg, CA",earthquake,0.34,0.65,0.12,12,reviewed,ci,ci
2020-10-15T18:59:45.520Z,34.9985,-118.1833333,-0.8,1.26,ml,16,101,0.1251,0.16,ci,ci37303004,2020-10-15T19:50:16.533Z,"6km S of Mojave, CA",quarry blast,0.4,31.61,0.144,4,reviewed,ci,ci
2020-10-15T18:57:20.210Z,17.9315,-66.9796,9,2.42,md,9,230,0.0749,0.21,pr,pr2020289008,2020-10-15T19:12:57.200Z,"8 km SE of La Parguera, Puerto Rico",earthquake,0.91,1.13,0.18,5,reviewed,pr,pr
2020-10-15T18:42:13.510Z,53.867,-166.738,6.66,-0.28,ml,6,93,,0.11,av,av91009718,2020-10-16T20:26:07.830Z,"13 km W of Dutch Harbor, Alaska",earthquake,0.33,0.66,0.165920183763761,7,reviewed,av,av
2020-10-15T18:39:39.640Z,38.162,-117.9385,5.1,1.2,ml,10,72.79,0.022,0.05,nn,nn00778855,2020-10-15T18:44:40.388Z,"Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-10-15T18:21:23.830Z,38.1718,-117.9972,1.4,1.5,ml,9,104.6,0.028,0.01,nn,nn00778850,2020-10-15T18:25:00.193Z,"26 km SSE of Mina, Nevada",earthquake,,0.6,,,automatic,nn,nn
2020-10-15T18:17:38.350Z,39.3675003,-123.2443314,7.94,0.96,md,5,184,0.07242,0.01,nc,nc73471186,2020-10-15T18:32:05.641Z,"11km ESE of Willits, CA",earthquake,3.59,6.49,0.18,3,automatic,nc,nc
2020-10-15T18:14:53.549Z,36.512,-97.21366667,5,2.17,ml,74,55,0,0.29,ok,ok2020uhov,2020-10-15T18:25:47.894Z,"6 km NNW of Red Rock, Oklahoma",earthquake,,0.7,0.2,30,reviewed,ok,ok
2020-10-15T18:14:13.610Z,33.8468333,-117.4965,2.42,1.86,ml,69,33,0.05193,0.18,ci,ci39664320,2020-10-15T19:40:32.808Z,"4km SSE of Home Gardens, CA",quarry blast,0.19,0.36,0.154,26,reviewed,ci,ci
2020-10-15T18:10:14.780Z,19.2241666666667,-156.503166666667,36.72,2.44,md,47,307,,0.17,hv,hv72181871,2020-10-16T04:42:54.660Z,"68 km WSW of Captain Cook, Hawaii",earthquake,0.87,1.56,0.0832696293204753,23,reviewed,hv,hv
2020-10-15T18:06:34.210Z,17.94,-66.9838,10,3.82,md,27,216,0.0672,0.12,pr,pr2020289007,2020-10-16T18:08:45.120Z,"7 km ESE of La Parguera, Puerto Rico",earthquake,0.37,0.36,0.15,17,reviewed,pr,pr
2020-10-15T17:18:39.910Z,38.1645,-117.943,9.3,0.8,ml,10,110.69,0.034,0.06,nn,nn00778848,2020-10-15T17:27:38.989Z,"28 km SSE of Mina, Nevada",earthquake,,7.5,,,automatic,nn,nn
2020-10-15T17:14:13.590Z,17.9311,-66.8305,13,2.48,md,17,207,0.0656,0.21,pr,pr2020289006,2020-10-16T01:17:26.734Z,"7 km S of Indios, Puerto Rico",earthquake,0.87,0.45,0.13,11,reviewed,pr,pr
2020-10-15T17:12:07.360Z,38.8409996,-122.8118362,0.42,1.06,md,22,39,0.01634,0.04,nc,nc73471166,2020-10-15T17:27:07.212Z,"8km WNW of Cobb, CA",earthquake,0.17,0.46,0.38,4,automatic,nc,nc
2020-10-15T17:07:41.180Z,19.3793333333333,-155.228,2.1,2.43,ml,47,83,,0.12,hv,hv72181816,2020-10-16T05:48:44.200Z,"7 km S of Volcano, Hawaii",earthquake,0.26,0.18,0.188398159333893,17,reviewed,hv,hv
2020-10-15T17:06:33.353Z,61.1683,-149.3416,25.8,1.9,ml,,,,0.55,ak,ak020da8h0vq,2020-10-15T18:06:31.455Z,"18 km ESE of Elmendorf Air Force Base, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-15T17:02:52.641Z,38.0552,-118.2366,4.3,1.8,ml,26,87.64,0.179,0.1511,nn,nn00778844,2020-10-16T02:26:02.338Z,"33 km NE of Benton, California",earthquake,,1.8,0.39,15,reviewed,nn,nn
2020-10-15T16:55:52.090Z,38.1677,-118.2025,0.1,0.9,ml,10,166.38,0.134,0.05,nn,nn00778843,2020-10-15T17:03:39.073Z,"26 km SSW of Mina, Nevada",earthquake,,9,,,automatic,nn,nn
2020-10-15T16:52:41.247Z,-0.4881,98.7029,41.29,4.4,mb,,148,2.107,0.88,us,us6000c8k2,2020-10-15T18:54:44.040Z,"158 km W of Pariaman, Indonesia",earthquake,8.9,8.5,0.105,30,reviewed,us,us
2020-10-15T16:45:51.690Z,61.311,-152.254666666667,1.35,-0.03,ml,6,178,,0.09,av,av91009713,2020-10-16T20:23:26.310Z,"65 km WNW of Beluga, Alaska",earthquake,0.36,1.05,0.380433462608038,6,reviewed,av,av
2020-10-15T16:41:22.200Z,61.1826,-149.355,29.5,2.6,ml,,,,0.68,ak,ak020da832dn,2020-10-16T16:15:17.300Z,"Southern Alaska",earthquake,,0.3,,,reviewed,ak,ak
2020-10-15T16:34:11.479Z,60.2759,-141.419,0,1.6,ml,,,,0.96,ak,ak020da81jf5,2020-10-15T21:13:15.033Z,"124 km NW of Yakutat, Alaska",ice quake,,0.4,,,automatic,ak,ak
2020-10-15T16:32:47.060Z,32.9273333,-116.2603333,6.68,0.81,ml,21,98,0.04527,0.12,ci,ci39664160,2020-10-15T19:26:12.947Z,"27km SSW of Ocotillo Wells, CA",earthquake,0.24,0.38,0.123,10,reviewed,ci,ci
2020-10-15T16:21:08.720Z,44.281,-114.9865,2.46,2.23,ml,11,68,0.365,0.14,mb,mb80470194,2020-10-16T00:23:42.646Z,"8 km NNW of Stanley, Idaho",earthquake,0.47,2.08,0.252,7,reviewed,mb,mb
2020-10-15T16:14:22.030Z,38.4931667,-112.8383333,-0.21,-0.97,md,4,229,0.02503,0.08,uu,uu60023914,2020-10-15T17:19:46.530Z,"18 km NE of Milford, Utah",earthquake,0.47,0.18,0.228,2,reviewed,uu,uu
2020-10-15T16:13:50.600Z,38.4906667,-112.8381667,0.16,-0.69,md,5,229,0.02713,0.1,uu,uu60414552,2020-10-15T17:19:12.780Z,"18 km NE of Milford, Utah",earthquake,0.67,7.11,0.176,2,reviewed,uu,uu
2020-10-15T16:13:33.050Z,68.7776,-148.1477,0,1.4,ml,,,,0.6,ak,ak020da7x38t,2020-10-15T16:22:44.085Z,"129 km WNW of Arctic Village, Alaska",earthquake,,0.4,,,automatic,ak,ak
2020-10-15T16:11:53.840Z,33.5296667,-116.7885,9.54,1.5,ml,66,24,0.01989,0.19,ci,ci39664120,2020-10-17T00:48:37.837Z,"11km WSW of Anza, CA",earthquake,0.14,0.35,0.179,53,reviewed,ci,ci
2020-10-15T16:10:48.460Z,58.1358333333333,-155.6115,0.64,-0.64,ml,6,238,,0.1,av,av91009703,2020-10-16T20:10:23.140Z,"86 km SE of King Salmon, Alaska",earthquake,0.64,1.36,0.336549319778066,6,reviewed,av,av
2020-10-15T16:05:15.472Z,61.1631,-149.336,18.1,4,ml,,,,0.56,ak,ak020da7vc4e,2020-10-17T09:23:18.459Z,"19 km ESE of Elmendorf Air Force Base, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2020-10-15T15:52:56.090Z,38.4891667,-112.8395,-0.49,-0.04,md,5,226,0.02639,0.11,uu,uu60023909,2020-10-15T17:18:08.540Z,"18 km NE of Milford, Utah",earthquake,0.56,0.21,0.152,2,reviewed,uu,uu
2020-10-15T15:52:33.120Z,38.492,-112.839,-0.19,-0.1,md,6,227,0.01271,0.12,uu,uu60023904,2020-10-15T17:17:04.190Z,"18 km NE of Milford, Utah",earthquake,0.54,0.16,0.026,2,reviewed,uu,uu
2020-10-15T15:52:29.880Z,38.4871667,-112.8538333,0.01,-0.55,md,5,187,0.01647,0.11,uu,uu60414547,2020-10-15T17:16:30.760Z,"16 km NE of Milford, Utah",earthquake,0.54,0.84,0.107,2,reviewed,uu,uu
2020-10-15T15:51:20.950Z,38.4905,-112.8365,-0.83,1.04,md,7,234,0.01454,0.17,uu,uu60414542,2020-10-15T17:15:57.400Z,"18 km NE of Milford, Utah",earthquake,0.6,0.21,0.413,2,reviewed,uu,uu
2020-10-15T15:50:18.840Z,33.9318333,-116.9241667,9.27,1.01,ml,35,38,0.04805,0.14,ci,ci39664088,2020-10-15T19:11:32.876Z,"4km W of Banning, CA",earthquake,0.17,0.64,0.152,21,reviewed,ci,ci
2020-10-15T15:48:31.580Z,38.8321648,-122.8468323,1.67,0.7,md,19,71,0.009099,0.02,nc,nc73471146,2020-10-15T16:18:03.743Z,"10km NW of The Geysers, CA",earthquake,0.21,0.4,0.2,3,automatic,nc,nc
2020-10-15T15:41:46.925Z,63.8941,-148.1314,6.9,1.3,ml,,,,0.6,ak,ak020da7hor2,2020-10-15T16:07:30.572Z,"41 km E of Healy, Alaska",earthquake,,0.3,,,automatic,ak,ak
2020-10-15T15:25:06.650Z,36.5743332,-121.0383301,7.16,1.91,md,14,109,0.00426,0.13,nc,nc73471141,2020-10-15T16:28:05.811Z,"10km ENE of Pinnacles, CA",earthquake,0.62,0.92,0.22,13,automatic,nc,nc
2020-10-15T15:20:29.320Z,58.273,-154.947166666667,2.54,-0.29,ml,8,177,,0.13,av,av91009698,2020-10-16T19:53:40.330Z,"83 km NNW of Karluk, Alaska",earthquake,0.51,0.57,0.286317434616757,8,reviewed,av,av
2020-10-15T15:20:05.098Z,33.8933,136.9454,353.06,4,mb,,69,1.454,0.9,us,us6000c8jp,2020-10-15T17:12:02.040Z,"66 km S of Toba, Japan",earthquake,8.7,6.8,0.057,83,reviewed,us,us
2020-10-15T15:19:20.264Z,5.2303,127.1073,95.56,4.5,mb,,111,2.376,0.65,us,us6000c8jm,2020-10-15T15:40:55.040Z,"161 km SE of Pondaguitan, Philippines",earthquake,7.8,3,0.099,34,reviewed,us,us
2020-10-15T15:19:18.470Z,40.1413345,-123.8411636,22.41,2.1,md,5,228,0.1273,0.08,nc,nc73471156,2020-10-15T18:01:04.448Z,"3km NNW of Redway, CA",earthquake,1.86,1.66,0.3,3,automatic,nc,nc
2020-10-15T15:17:03.670Z,36.9770012,-121.6320038,3.54,2.51,md,50,37,0.0455,0.13,nc,nc73471131,2020-10-16T16:05:15.919Z,"6km WSW of Gilroy, CA",earthquake,0.19,0.46,0.21,57,automatic,nc,nc
2020-10-15T15:09:50.270Z,38.986,-111.3666667,-1.41,1.69,ml,15,79,0.01298,0.16,uu,uu60414527,2020-10-15T17:14:22.440Z,"12 km NW of Emery, Utah",earthquake,0.39,0.23,0.128,6,reviewed,uu,uu
2020-10-15T15:06:57.040Z,38.6213333,-112.5686667,4.98,1.83,ml,14,110,0.09589,0.18,uu,uu60414522,2020-10-15T17:10:39.090Z,"23 km SSW of Kanosh, Utah",earthquake,0.76,2.35,0.145,3,reviewed,uu,uu
2020-10-15T14:56:55.540Z,35.8891667,-117.6926667,9.99,0.52,ml,9,80,0.08723,0.03,ci,ci39664024,2020-10-15T15:07:19.350Z,"20km ESE of Little Lake, CA",earthquake,0.24,0.57,0.19,3,reviewed,ci,ci
2020-10-15T14:56:10.019Z,35.991,-97.22483333,6.92,1.02,ml,26,68,0.1007802235,0.15,ok,ok2020uhil,2020-10-16T21:20:24.079Z,"3 km NNE of Coyle, Oklahoma",earthquake,,0.5,0.2,8,reviewed,ok,ok
2020-10-15T14:53:43.124Z,56.0317,-149.7794,20.66,3.6,ml,,235,2.333,0.65,us,us6000c8jh,2020-10-15T21:11:34.386Z,"232 km SE of Chiniak, Alaska",earthquake,5.6,11.4,0.056,42,reviewed,us,us
2020-10-15T14:52:04.648Z,38.4582,-118.0099,0,2.2,ml,24,127.22,0.117,0.1399,nn,nn00778837,2020-10-16T02:25:59.776Z,"11 km NE of Mina, Nevada",earthquake,,0,0.39,14,reviewed,nn,nn
